Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,UpdateCFP,1768098667.949594,1139,0,1
1,UpdateCFP,1768098667.950737,1223,0,1
1,UpdateCFP,1768098667.951976,1395,0,1
1,UpdateCFP,1768098667.953388,1108,0,1
1,UpdateCFP,1768098667.954512,1088,0,1
2,UpdateCo2,1768098667.955617,109,0,1
2,UpdateCo2,1768098667.955732,108,0,1
1,UpdateCFP,1768098667.955844,924,0,1
2,UpdateCo2,1768098667.956772,117,0,1
1,UpdateCFP,1768098667.956893,874,0,1
2,UpdateCo2,1768098667.957771,103,0,1
1,UpdateCFP,1768098667.957877,889,0,1
2,UpdateCo2,1768098667.958771,112,0,1
2,UpdateCo2,1768098667.958887,119,0,1
2,UpdateCo2,1768098667.959011,116,0,1
1,UpdateCFP,1768098667.959130,1176,0,1
2,UpdateCo2,1768098667.960311,108,0,1
1,UpdateCFP,1768098667.960422,1307,0,1
2,UpdateCo2,1768098667.961733,112,0,1
2,UpdateCo2,1768098667.961850,103,0,1
2,UpdateCo2,1768098667.961956,122,0,1
2,UpdateCo2,1768098667.962082,106,0,1
1,UpdateCFP,1768098667.962193,927,0,1
1,UpdateCFP,1768098667.963124,1054,0,1
2,UpdateCo2,1768098667.964182,106,0,1
1,UpdateCFP,1768098667.964293,1012,0,1
1,UpdateCFP,1768098667.965309,934,0,1
2,UpdateCo2,1768098667.966248,117,0,1
1,UpdateCFP,1768098667.966368,819,0,1
1,UpdateCFP,1768098667.967192,915,0,1
2,UpdateCo2,1768098667.968111,111,0,1
1,UpdateCFP,1768098667.968226,958,0,1
1,UpdateCFP,1768098667.969189,923,0,1
2,UpdateCo2,1768098667.970116,101,0,1
1,UpdateCFP,1768098667.970221,1229,0,1
1,UpdateCFP,1768098667.971454,988,0,1
1,UpdateCFP,1768098667.972446,921,0,1
2,UpdateCo2,1768098667.973372,112,0,1
1,UpdateCFP,1768098667.973488,1340,0,1
1,UpdateCFP,1768098667.974832,1163,0,1
2,UpdateCo2,1768098667.976001,533,0,1
2,UpdateCo2,1768098667.976551,114,0,1
1,UpdateCFP,1768098667.976670,1240,0,1
1,UpdateCFP,1768098667.977915,1238,0,1
2,UpdateCo2,1768098667.979170,118,0,1
1,UpdateCFP,1768098667.979294,1293,0,1
2,UpdateCo2,1768098667.980603,123,0,1
1,UpdateCFP,1768098667.980732,1287,0,1
2,UpdateCo2,1768098667.982036,134,0,1
1,UpdateCFP,1768098667.982176,1229,0,1
1,UpdateCFP,1768098667.983422,1680,0,1
1,UpdateCFP,1768098667.985118,1345,0,1
2,UpdateCo2,1768098667.986480,134,0,1
1,UpdateCFP,1768098667.986620,1394,0,1
1,UpdateCFP,1768098667.988030,1268,0,1
2,UpdateCo2,1768098667.989316,124,0,1
1,UpdateCFP,1768098667.989451,1625,0,1
1,UpdateCFP,1768098667.991093,1596,0,1
1,UpdateCFP,1768098667.992706,1692,0,1
2,UpdateCo2,1768098667.994415,154,0,1
1,UpdateCFP,1768098667.994574,1046,0,1
1,UpdateCFP,1768098667.995637,1656,0,1
2,UpdateCo2,1768098667.997309,271,0,1
2,UpdateCo2,1768098667.997587,105,0,1
1,UpdateCFP,1768098667.997696,1146,0,1
2,UpdateCo2,1768098667.998847,115,0,1
1,UpdateCFP,1768098667.998966,1196,0,1
1,UpdateCFP,1768098668.000168,967,0,1
1,UpdateCFP,1768098668.001139,1128,0,1
1,UpdateCFP,1768098668.002272,828,0,1
1,UpdateCFP,1768098668.003105,790,0,1
1,UpdateCFP,1768098668.003898,801,0,1
2,UpdateCo2,1768098668.004704,107,0,1
1,UpdateCFP,1768098668.004815,878,0,1
1,UpdateCFP,1768098668.005697,1043,0,1
1,UpdateCFP,1768098668.006745,1328,0,1
2,UpdateCo2,1768098668.008089,138,0,1
2,UpdateCo2,1768098668.008234,131,0,1
1,UpdateCFP,1768098668.008370,1131,0,1
2,UpdateCo2,1768098668.009518,113,0,1
2,UpdateCo2,1768098668.009636,109,0,1
1,UpdateCFP,1768098668.009749,1140,0,1
1,UpdateCFP,1768098668.010892,1122,0,1
2,UpdateCo2,1768098668.012032,123,0,1
1,UpdateCFP,1768098668.012160,1227,0,1
2,UpdateCo2,1768098668.013404,174,0,1
2,UpdateCo2,1768098668.013584,120,0,1
2,UpdateCo2,1768098668.013709,122,0,1
2,UpdateCo2,1768098668.013836,105,0,1
2,UpdateCo2,1768098668.013945,121,0,1
1,UpdateCFP,1768098668.014070,860,0,1
2,UpdateCo2,1768098668.014934,121,0,1
1,UpdateCFP,1768098668.015059,880,0,1
2,UpdateCo2,1768098668.015944,118,0,1
1,UpdateCFP,1768098668.016065,848,0,1
1,UpdateCFP,1768098668.016918,1041,0,1
2,UpdateCo2,1768098668.017975,132,0,1
2,UpdateCo2,1768098668.018113,124,0,1
1,UpdateCFP,1768098668.018242,1129,0,1
1,UpdateCFP,1768098668.019376,1391,0,1
2,UpdateCo2,1768098668.020771,109,0,1
2,UpdateCo2,1768098668.020884,117,0,1
2,UpdateCo2,1768098668.021005,106,0,1
2,UpdateCo2,1768098668.021115,107,0,1
2,UpdateCo2,1768098668.021226,109,0,1
1,UpdateCFP,1768098668.021338,967,0,1
2,UpdateCo2,1768098668.022309,118,0,1
1,UpdateCFP,1768098668.022432,962,0,1
2,UpdateCo2,1768098668.023398,116,0,1
2,UpdateCo2,1768098668.023519,110,0,1
1,UpdateCFP,1768098668.023632,1476,0,1
1,UpdateCFP,1768098668.025112,1574,0,1
1,UpdateCFP,1768098668.026703,1763,0,1
2,UpdateCo2,1768098668.028482,152,0,1
1,UpdateCFP,1768098668.028641,1731,0,1
2,UpdateCo2,1768098668.030388,117,0,1
1,UpdateCFP,1768098668.030510,857,0,1
1,UpdateCFP,1768098668.031384,1218,0,1
2,UpdateCo2,1768098668.032618,133,0,1
2,UpdateCo2,1768098668.032756,103,0,1
2,UpdateCo2,1768098668.032863,107,0,1
1,UpdateCFP,1768098668.032974,1503,0,1
1,UpdateCFP,1768098668.034482,924,0,1
1,UpdateCFP,1768098668.035411,926,0,1
2,UpdateCo2,1768098668.036341,112,0,1
1,UpdateCFP,1768098668.036456,963,0,1
2,UpdateCo2,1768098668.037424,117,0,1
1,UpdateCFP,1768098668.037545,985,0,1
1,UpdateCFP,1768098668.038534,994,0,1
1,UpdateCFP,1768098668.039533,1265,0,1
2,UpdateCo2,1768098668.040802,111,0,1
1,UpdateCFP,1768098668.040917,1207,0,1
2,UpdateCo2,1768098668.042140,128,0,1
1,UpdateCFP,1768098668.042275,1555,0,1
1,UpdateCFP,1768098668.043847,1504,0,1
1,UpdateCFP,1768098668.045368,1235,0,1
1,UpdateCFP,1768098668.046620,1794,0,1
2,UpdateCo2,1768098668.048430,249,0,1
2,UpdateCo2,1768098668.048685,187,0,1
2,UpdateCo2,1768098668.048877,118,0,1
1,UpdateCFP,1768098668.049000,886,0,1
1,UpdateCFP,1768098668.049890,862,0,1
2,UpdateCo2,1768098668.050757,102,0,1
2,UpdateCo2,1768098668.050863,107,0,1
1,UpdateCFP,1768098668.050974,1091,0,1
2,UpdateCo2,1768098668.052069,112,0,1
1,UpdateCFP,1768098668.052185,954,0,1
2,UpdateCo2,1768098668.053143,117,0,1
2,UpdateCo2,1768098668.053265,111,0,1
2,UpdateCo2,1768098668.053380,107,0,1
2,UpdateCo2,1768098668.053491,101,0,1
1,UpdateCFP,1768098668.053596,718,0,1
2,UpdateCo2,1768098668.054318,103,0,1
1,UpdateCFP,1768098668.054425,1047,0,1
2,UpdateCo2,1768098668.055476,117,0,1
1,UpdateCFP,1768098668.055597,1036,0,1
2,UpdateCo2,1768098668.056638,119,0,1
1,UpdateCFP,1768098668.056762,999,0,1
2,UpdateCo2,1768098668.057765,124,0,1
1,UpdateCFP,1768098668.057894,1224,0,1
2,UpdateCo2,1768098668.059135,119,0,1
2,UpdateCo2,1768098668.059260,147,0,1
2,UpdateCo2,1768098668.059414,102,0,1
1,UpdateCFP,1768098668.059520,820,0,1
1,UpdateCFP,1768098668.060344,828,0,1
2,UpdateCo2,1768098668.061177,108,0,1
2,UpdateCo2,1768098668.061289,107,0,1
2,UpdateCo2,1768098668.061400,128,0,1
2,UpdateCo2,1768098668.061532,107,0,1
2,UpdateCo2,1768098668.061642,101,0,1
2,UpdateCo2,1768098668.061747,106,0,1
2,UpdateCo2,1768098668.061857,107,0,1
1,UpdateCFP,1768098668.061968,931,0,1
2,UpdateCo2,1768098668.062903,133,0,1
1,UpdateCFP,1768098668.063041,856,0,1
1,UpdateCFP,1768098668.063901,1454,0,1
1,UpdateCFP,1768098668.065372,1021,0,1
2,UpdateCo2,1768098668.066410,139,0,1
1,UpdateCFP,1768098668.066554,1333,0,1
2,UpdateCo2,1768098668.067904,243,0,1
1,UpdateCFP,1768098668.068163,1286,0,1
1,UpdateCFP,1768098668.069467,1344,0,1
2,UpdateCo2,1768098668.070827,121,0,1
1,UpdateCFP,1768098668.070954,1205,0,1
2,UpdateCo2,1768098668.072176,141,0,1
1,UpdateCFP,1768098668.072322,1311,0,1
1,UpdateCFP,1768098668.073638,1180,0,1
1,UpdateCFP,1768098668.074823,1861,0,1
1,UpdateCFP,1768098668.076700,1313,0,1
2,UpdateCo2,1768098668.078029,122,0,1
2,UpdateCo2,1768098668.078157,117,0,1
2,UpdateCo2,1768098668.078279,120,0,1
2,UpdateCo2,1768098668.078403,106,0,1
1,UpdateCFP,1768098668.078513,882,0,1
2,UpdateCo2,1768098668.079399,103,0,1
2,UpdateCo2,1768098668.079506,106,0,1
1,UpdateCFP,1768098668.079617,1279,0,1
1,UpdateCFP,1768098668.080900,1686,0,1
2,UpdateCo2,1768098668.082603,130,0,1
1,UpdateCFP,1768098668.082738,1803,0,1
1,UpdateCFP,1768098668.084558,1588,0,1
2,UpdateCo2,1768098668.086162,162,0,1
2,UpdateCo2,1768098668.086331,117,0,1
1,UpdateCFP,1768098668.086452,949,0,1
2,UpdateCo2,1768098668.087406,115,0,1
2,UpdateCo2,1768098668.087525,128,0,1
2,UpdateCo2,1768098668.087658,111,0,1
2,UpdateCo2,1768098668.087773,102,0,1
1,UpdateCFP,1768098668.087879,1526,0,1
2,UpdateCo2,1768098668.089410,194,0,1
1,UpdateCFP,1768098668.089608,867,0,1
1,UpdateCFP,1768098668.090479,1016,0,1
2,UpdateCo2,1768098668.091499,126,0,1
1,UpdateCFP,1768098668.091629,1250,0,1
2,UpdateCo2,1768098668.092883,112,0,1
2,UpdateCo2,1768098668.092999,111,0,1
1,UpdateCFP,1768098668.093114,1236,0,1
1,UpdateCFP,1768098668.094354,1428,0,1
2,UpdateCo2,1768098668.095786,106,0,1
1,UpdateCFP,1768098668.095896,1222,0,1
1,UpdateCFP,1768098668.097134,1757,0,1
1,UpdateCFP,1768098668.098908,1184,0,1
2,UpdateCo2,1768098668.100109,123,0,1
2,UpdateCo2,1768098668.100238,110,0,1
2,UpdateCo2,1768098668.100352,108,0,1
1,UpdateCFP,1768098668.100464,1189,0,1
1,UpdateCFP,1768098668.101658,1259,0,1
1,UpdateCFP,1768098668.102921,1363,0,1
1,UpdateCFP,1768098668.104301,1080,0,1
1,UpdateCFP,1768098668.105397,1623,0,1
2,UpdateCo2,1768098668.107036,144,0,1
1,UpdateCFP,1768098668.107187,1229,0,1
2,UpdateCo2,1768098668.108433,114,0,1
1,UpdateCFP,1768098668.108553,1065,0,1
1,UpdateCFP,1768098668.109623,886,0,1
2,UpdateCo2,1768098668.110513,106,0,1
2,UpdateCo2,1768098668.110623,103,0,1
2,UpdateCo2,1768098668.110731,106,0,1
1,UpdateCFP,1768098668.110840,1105,0,1
2,UpdateCo2,1768098668.111949,155,0,1
1,UpdateCFP,1768098668.112111,1060,0,1
1,UpdateCFP,1768098668.113187,1349,0,1
1,UpdateCFP,1768098668.114553,993,0,1
1,UpdateCFP,1768098668.115563,1077,0,1
1,UpdateCFP,1768098668.116656,1376,0,1
1,UpdateCFP,1768098668.118049,1038,0,1
1,UpdateCFP,1768098668.119103,1297,0,1
1,UpdateCFP,1768098668.120417,1048,0,1
1,UpdateCFP,1768098668.121481,1240,0,1
2,UpdateCo2,1768098668.122738,134,0,1
1,UpdateCFP,1768098668.122879,1503,0,1
1,UpdateCFP,1768098668.124399,1207,0,1
1,UpdateCFP,1768098668.125623,1768,0,1
2,UpdateCo2,1768098668.127408,243,0,1
2,UpdateCo2,1768098668.127657,193,0,1
1,UpdateCFP,1768098668.127853,1444,0,1
1,UpdateCFP,1768098668.129314,1167,0,1
2,UpdateCo2,1768098668.130498,138,0,1
2,UpdateCo2,1768098668.130642,121,0,1
2,UpdateCo2,1768098668.130768,103,0,1
2,UpdateCo2,1768098668.130875,116,0,1
2,UpdateCo2,1768098668.130997,111,0,1
1,UpdateCFP,1768098668.131111,1211,0,1
2,UpdateCo2,1768098668.132327,108,0,1
2,UpdateCo2,1768098668.132439,92,0,1
2,UpdateCo2,1768098668.132534,102,0,1
1,UpdateCFP,1768098668.132639,935,0,1
2,UpdateCo2,1768098668.133579,117,0,1
2,UpdateCo2,1768098668.133700,118,0,1
2,UpdateCo2,1768098668.133822,102,0,1
2,UpdateCo2,1768098668.133928,116,0,1
1,UpdateCFP,1768098668.134047,1116,0,1
2,UpdateCo2,1768098668.135167,192,0,1
2,UpdateCo2,1768098668.135364,190,0,1
2,UpdateCo2,1768098668.135558,189,0,1
2,UpdateCo2,1768098668.135751,145,0,1
1,UpdateCFP,1768098668.135900,1066,0,1
1,UpdateCFP,1768098668.136970,968,0,1
1,UpdateCFP,1768098668.137942,1215,0,1
2,UpdateCo2,1768098668.139174,122,0,1
2,UpdateCo2,1768098668.139302,108,0,1
1,UpdateCFP,1768098668.139414,1319,0,1
2,UpdateCo2,1768098668.140738,102,0,1
2,UpdateCo2,1768098668.140844,107,0,1
2,UpdateCo2,1768098668.140954,146,0,1
1,UpdateCFP,1768098668.141106,1320,0,1
2,UpdateCo2,1768098668.142430,200,0,1
1,UpdateCFP,1768098668.142634,1320,0,1
2,UpdateCo2,1768098668.143959,118,0,1
1,UpdateCFP,1768098668.144081,1343,0,1
2,UpdateCo2,1768098668.145440,116,0,1
2,UpdateCo2,1768098668.145562,108,0,1
2,UpdateCo2,1768098668.145674,103,0,1
1,UpdateCFP,1768098668.145781,1301,0,1
1,UpdateCFP,1768098668.147086,1067,0,1
1,UpdateCFP,1768098668.148158,1482,0,1
1,UpdateCFP,1768098668.149656,892,0,1
1,UpdateCFP,1768098668.150565,1263,0,1
2,UpdateCo2,1768098668.151845,111,0,1
2,UpdateCo2,1768098668.151961,98,0,1
1,UpdateCFP,1768098668.152063,1239,0,1
1,UpdateCFP,1768098668.153319,1182,0,1
1,UpdateCFP,1768098668.154517,1220,0,1
2,UpdateCo2,1768098668.155753,110,0,1
2,UpdateCo2,1768098668.155869,107,0,1
1,UpdateCFP,1768098668.155990,941,0,1
2,UpdateCo2,1768098668.156936,137,0,1
1,UpdateCFP,1768098668.157076,880,0,1
2,UpdateCo2,1768098668.157961,108,0,1
2,UpdateCo2,1768098668.158073,107,0,1
1,UpdateCFP,1768098668.158183,969,0,1
1,UpdateCFP,1768098668.159157,769,0,1
2,UpdateCo2,1768098668.159931,116,0,1
1,UpdateCFP,1768098668.160051,803,0,1
1,UpdateCFP,1768098668.160857,835,0,1
2,UpdateCo2,1768098668.161697,108,0,1
2,UpdateCo2,1768098668.161809,106,0,1
1,UpdateCFP,1768098668.161919,842,0,1
2,UpdateCo2,1768098668.162766,106,0,1
2,UpdateCo2,1768098668.162876,101,0,1
1,UpdateCFP,1768098668.162998,865,0,1
2,UpdateCo2,1768098668.163868,102,0,1
2,UpdateCo2,1768098668.163973,117,0,1
2,UpdateCo2,1768098668.164094,106,0,1
1,UpdateCFP,1768098668.164205,967,0,1
2,UpdateCo2,1768098668.165176,113,0,1
2,UpdateCo2,1768098668.165293,114,0,1
2,UpdateCo2,1768098668.165411,101,0,1
2,UpdateCo2,1768098668.165515,110,0,1
1,UpdateCFP,1768098668.165629,668,0,1
2,UpdateCo2,1768098668.166302,101,0,1
2,UpdateCo2,1768098668.166406,106,0,1
1,UpdateCFP,1768098668.166516,1224,0,1
2,UpdateCo2,1768098668.167743,102,0,1
1,UpdateCFP,1768098668.167849,1146,0,1
1,UpdateCFP,1768098668.169000,845,0,1
1,UpdateCFP,1768098668.169849,858,0,1
1,UpdateCFP,1768098668.170711,1016,0,1
1,UpdateCFP,1768098668.171732,1827,0,1
2,UpdateCo2,1768098668.173575,170,0,1
2,UpdateCo2,1768098668.173752,132,0,1
1,UpdateCFP,1768098668.173889,1569,0,1
2,UpdateCo2,1768098668.175475,117,0,1
1,UpdateCFP,1768098668.175597,1160,0,1
1,UpdateCFP,1768098668.176774,1643,0,1
1,UpdateCFP,1768098668.178434,1725,0,1
1,UpdateCFP,1768098668.180175,1407,0,1
1,UpdateCFP,1768098668.181599,1957,0,1
1,UpdateCFP,1768098668.183572,1912,0,1
2,UpdateCo2,1768098668.185500,246,0,1
1,UpdateCFP,1768098668.185752,1676,0,1
1,UpdateCFP,1768098668.187444,1214,0,1
1,UpdateCFP,1768098668.188675,1557,0,1
2,UpdateCo2,1768098668.190249,143,0,1
2,UpdateCo2,1768098668.190400,117,0,1
2,UpdateCo2,1768098668.190521,108,0,1
1,UpdateCFP,1768098668.190633,916,0,1
1,UpdateCFP,1768098668.191553,1038,0,1
1,UpdateCFP,1768098668.192596,1398,0,1
1,UpdateCFP,1768098668.193998,1802,0,1
2,UpdateCo2,1768098668.195817,114,0,1
2,UpdateCo2,1768098668.195936,123,0,1
1,UpdateCFP,1768098668.196063,1149,0,1
1,UpdateCFP,1768098668.197217,1332,0,1
1,UpdateCFP,1768098668.198554,1613,0,1
1,UpdateCFP,1768098668.200171,1248,0,1
1,UpdateCFP,1768098668.201423,918,0,1
2,UpdateCo2,1768098668.202346,118,0,1
1,UpdateCFP,1768098668.202469,825,0,1
2,UpdateCo2,1768098668.203298,107,0,1
2,UpdateCo2,1768098668.203410,107,0,1
2,UpdateCo2,1768098668.203521,104,0,1
2,UpdateCo2,1768098668.203629,108,0,1
1,UpdateCFP,1768098668.203740,947,0,1
1,UpdateCFP,1768098668.204692,1225,0,1
2,UpdateCo2,1768098668.205934,131,0,1
1,UpdateCFP,1768098668.206071,1014,0,1
1,UpdateCFP,1768098668.207102,1020,0,1
1,UpdateCFP,1768098668.208128,833,0,1
2,UpdateCo2,1768098668.208965,111,0,1
1,UpdateCFP,1768098668.209080,806,0,1
1,UpdateCFP,1768098668.209890,770,0,1
1,UpdateCFP,1768098668.210664,774,0,1
2,UpdateCo2,1768098668.211443,103,0,1
2,UpdateCo2,1768098668.211550,109,0,1
1,UpdateCFP,1768098668.211662,928,0,1
1,UpdateCFP,1768098668.212595,906,0,1
1,UpdateCFP,1768098668.213505,1002,0,1
2,UpdateCo2,1768098668.214511,118,0,1
2,UpdateCo2,1768098668.214633,117,0,1
2,UpdateCo2,1768098668.214754,123,0,1
1,UpdateCFP,1768098668.214881,1361,0,1
2,UpdateCo2,1768098668.216246,94,0,1
1,UpdateCFP,1768098668.216344,1175,0,1
2,UpdateCo2,1768098668.217535,132,0,1
2,UpdateCo2,1768098668.217674,119,0,1
2,UpdateCo2,1768098668.217798,132,0,1
1,UpdateCFP,1768098668.217935,1029,0,1
1,UpdateCFP,1768098668.218968,975,0,1
2,UpdateCo2,1768098668.219947,144,0,1
2,UpdateCo2,1768098668.220096,154,0,1
1,UpdateCFP,1768098668.220256,1444,0,1
1,UpdateCFP,1768098668.221716,791,0,1
2,UpdateCo2,1768098668.222514,108,0,1
1,UpdateCFP,1768098668.222626,1157,0,1
2,UpdateCo2,1768098668.223788,111,0,1
2,UpdateCo2,1768098668.223902,120,0,1
1,UpdateCFP,1768098668.224026,1079,0,1
2,UpdateCo2,1768098668.225110,115,0,1
2,UpdateCo2,1768098668.225228,103,0,1
1,UpdateCFP,1768098668.225335,1317,0,1
1,UpdateCFP,1768098668.226656,1175,0,1
1,UpdateCFP,1768098668.227836,1847,0,1
2,UpdateCo2,1768098668.229700,147,0,1
2,UpdateCo2,1768098668.229853,110,0,1
2,UpdateCo2,1768098668.229968,133,0,1
2,UpdateCo2,1768098668.230106,121,0,1
2,UpdateCo2,1768098668.230232,107,0,1
1,UpdateCFP,1768098668.230342,1109,0,1
2,UpdateCo2,1768098668.231456,117,0,1
1,UpdateCFP,1768098668.231577,1030,0,1
2,UpdateCo2,1768098668.232611,116,0,1
2,UpdateCo2,1768098668.232731,110,0,1
1,UpdateCFP,1768098668.232845,1217,0,1
2,UpdateCo2,1768098668.234066,104,0,1
2,UpdateCo2,1768098668.234174,107,0,1
1,UpdateCFP,1768098668.234285,1243,0,1
2,UpdateCo2,1768098668.235532,191,0,1
1,UpdateCFP,1768098668.235728,1271,0,1
1,UpdateCFP,1768098668.237003,999,0,1
1,UpdateCFP,1768098668.238006,1274,0,1
2,UpdateCo2,1768098668.239297,129,0,1
1,UpdateCFP,1768098668.239432,1141,0,1
1,UpdateCFP,1768098668.240578,1213,0,1
2,UpdateCo2,1768098668.241795,111,0,1
2,UpdateCo2,1768098668.241910,109,0,1
1,UpdateCFP,1768098668.242023,1204,0,1
2,UpdateCo2,1768098668.243232,108,0,1
1,UpdateCFP,1768098668.243343,1065,0,1
1,UpdateCFP,1768098668.244413,928,0,1
1,UpdateCFP,1768098668.245346,1057,0,1
1,UpdateCFP,1768098668.246407,996,0,1
2,UpdateCo2,1768098668.247407,114,0,1
2,UpdateCo2,1768098668.247525,113,0,1
2,UpdateCo2,1768098668.247641,107,0,1
1,UpdateCFP,1768098668.247752,1089,0,1
2,UpdateCo2,1768098668.248846,112,0,1
1,UpdateCFP,1768098668.248962,1699,0,1
1,UpdateCFP,1768098668.250678,1330,0,1
1,UpdateCFP,1768098668.252014,1369,0,1
2,UpdateCo2,1768098668.253400,111,0,1
1,UpdateCFP,1768098668.253517,1131,0,1
1,UpdateCFP,1768098668.254665,1412,0,1
2,UpdateCo2,1768098668.256094,141,0,1
1,UpdateCFP,1768098668.256241,1141,0,1
1,UpdateCFP,1768098668.257399,1268,0,1
2,UpdateCo2,1768098668.258684,137,0,1
2,UpdateCo2,1768098668.258828,106,0,1
1,UpdateCFP,1768098668.258939,1147,0,1
2,UpdateCo2,1768098668.260091,118,0,1
2,UpdateCo2,1768098668.260212,109,0,1
2,UpdateCo2,1768098668.260325,107,0,1
1,UpdateCFP,1768098668.260435,751,0,1
2,UpdateCo2,1768098668.261191,103,0,1
2,UpdateCo2,1768098668.261297,106,0,1
1,UpdateCFP,1768098668.261407,814,0,1
1,UpdateCFP,1768098668.262224,784,0,1
1,UpdateCFP,1768098668.263013,804,0,1
2,UpdateCo2,1768098668.263822,106,0,1
2,UpdateCo2,1768098668.263931,116,0,1
2,UpdateCo2,1768098668.264052,102,0,1
2,UpdateCo2,1768098668.264157,105,0,1
1,UpdateCFP,1768098668.264266,1189,0,1
2,UpdateCo2,1768098668.265459,108,0,1
2,UpdateCo2,1768098668.265571,101,0,1
2,UpdateCo2,1768098668.265675,111,0,1
1,UpdateCFP,1768098668.265790,828,0,1
1,UpdateCFP,1768098668.266622,668,0,1
2,UpdateCo2,1768098668.267294,106,0,1
2,UpdateCo2,1768098668.267404,107,0,1
2,UpdateCo2,1768098668.267514,102,0,1
1,UpdateCFP,1768098668.267620,860,0,1
2,UpdateCo2,1768098668.268484,111,0,1
2,UpdateCo2,1768098668.268599,102,0,1
1,UpdateCFP,1768098668.268706,900,0,1
2,UpdateCo2,1768098668.269610,117,0,1
1,UpdateCFP,1768098668.269731,967,0,1
1,UpdateCFP,1768098668.270703,947,0,1
1,UpdateCFP,1768098668.271654,777,0,1
1,UpdateCFP,1768098668.272435,953,0,1
2,UpdateCo2,1768098668.273392,116,0,1
2,UpdateCo2,1768098668.273513,112,0,1
2,UpdateCo2,1768098668.273629,108,0,1
1,UpdateCFP,1768098668.273740,941,0,1
2,UpdateCo2,1768098668.274685,113,0,1
1,UpdateCFP,1768098668.274802,1036,0,1
2,UpdateCo2,1768098668.275843,117,0,1
2,UpdateCo2,1768098668.275964,109,0,1
2,UpdateCo2,1768098668.276087,102,0,1
1,UpdateCFP,1768098668.276192,769,0,1
2,UpdateCo2,1768098668.276965,112,0,1
1,UpdateCFP,1768098668.277081,1094,0,1
2,UpdateCo2,1768098668.278180,115,0,1
2,UpdateCo2,1768098668.278298,111,0,1
2,UpdateCo2,1768098668.278413,102,0,1
1,UpdateCFP,1768098668.278519,1117,0,1
1,UpdateCFP,1768098668.279640,1199,0,1
2,UpdateCo2,1768098668.280843,108,0,1
1,UpdateCFP,1768098668.280955,1575,0,1
1,UpdateCFP,1768098668.282547,940,0,1
1,UpdateCFP,1768098668.283493,1046,0,1
2,UpdateCo2,1768098668.284544,118,0,1
1,UpdateCFP,1768098668.284666,1072,0,1
1,UpdateCFP,1768098668.285742,2004,0,1
1,UpdateCFP,1768098668.287762,1370,0,1
1,UpdateCFP,1768098668.289149,1562,0,1
2,UpdateCo2,1768098668.290727,108,0,1
2,UpdateCo2,1768098668.290841,100,0,1
1,UpdateCFP,1768098668.290945,1028,0,1
1,UpdateCFP,1768098668.291977,1023,0,1
1,UpdateCFP,1768098668.293005,930,0,1
2,UpdateCo2,1768098668.293939,124,0,1
2,UpdateCo2,1768098668.294067,124,0,1
1,UpdateCFP,1768098668.294195,901,0,1
1,UpdateCFP,1768098668.295101,945,0,1
2,UpdateCo2,1768098668.296050,107,0,1
1,UpdateCFP,1768098668.296161,960,0,1
2,UpdateCo2,1768098668.297125,114,0,1
1,UpdateCFP,1768098668.297243,1161,0,1
1,UpdateCFP,1768098668.298408,1218,0,1
2,UpdateCo2,1768098668.299630,104,0,1
1,UpdateCFP,1768098668.299738,1224,0,1
2,UpdateCo2,1768098668.300966,116,0,1
2,UpdateCo2,1768098668.301086,109,0,1
2,UpdateCo2,1768098668.301199,102,0,1
2,UpdateCo2,1768098668.301305,106,0,1
1,UpdateCFP,1768098668.301415,1106,0,1
1,UpdateCFP,1768098668.302526,1609,0,1
2,UpdateCo2,1768098668.304142,123,0,1
1,UpdateCFP,1768098668.304270,1152,0,1
2,UpdateCo2,1768098668.305439,110,0,1
1,UpdateCFP,1768098668.305559,1258,0,1
1,UpdateCFP,1768098668.306822,1072,0,1
2,UpdateCo2,1768098668.307898,121,0,1
2,UpdateCo2,1768098668.308024,147,0,1
1,UpdateCFP,1768098668.308177,1162,0,1
1,UpdateCFP,1768098668.309356,1224,0,1
2,UpdateCo2,1768098668.310597,139,0,1
2,UpdateCo2,1768098668.310741,116,0,1
2,UpdateCo2,1768098668.310862,144,0,1
2,UpdateCo2,1768098668.311011,114,0,1
2,UpdateCo2,1768098668.311129,102,0,1
1,UpdateCFP,1768098668.311235,897,0,1
2,UpdateCo2,1768098668.312137,106,0,1
2,UpdateCo2,1768098668.312246,101,0,1
1,UpdateCFP,1768098668.312352,788,0,1
1,UpdateCFP,1768098668.313144,836,0,1
2,UpdateCo2,1768098668.313992,109,0,1
2,UpdateCo2,1768098668.314105,102,0,1
1,UpdateCFP,1768098668.314211,848,0,1
1,UpdateCFP,1768098668.315063,795,0,1
2,UpdateCo2,1768098668.315862,101,0,1
2,UpdateCo2,1768098668.315967,116,0,1
2,UpdateCo2,1768098668.316086,105,0,1
2,UpdateCo2,1768098668.316195,109,0,1
1,UpdateCFP,1768098668.316308,836,0,1
1,UpdateCFP,1768098668.317147,772,0,1
1,UpdateCFP,1768098668.317923,852,0,1
2,UpdateCo2,1768098668.318780,101,0,1
1,UpdateCFP,1768098668.318885,911,0,1
2,UpdateCo2,1768098668.319799,118,0,1
2,UpdateCo2,1768098668.319921,121,0,1
1,UpdateCFP,1768098668.320046,995,0,1
