Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,UpdateCFP,1768056958.942005,1669,0,1
1,UpdateCFP,1768056958.943683,1193,0,1
1,UpdateCFP,1768056958.944885,1255,0,1
1,UpdateCFP,1768056958.946148,1264,0,1
2,UpdateCo2,1768056958.947421,80,0,1
1,UpdateCFP,1768056958.947503,1250,0,1
2,UpdateCo2,1768056958.948762,87,0,1
1,UpdateCFP,1768056958.948852,1174,0,1
2,UpdateCo2,1768056958.950034,107,0,1
2,UpdateCo2,1768056958.950144,94,0,1
2,UpdateCo2,1768056958.950242,110,0,1
2,UpdateCo2,1768056958.950356,90,0,1
2,UpdateCo2,1768056958.950449,81,0,1
2,UpdateCo2,1768056958.950533,87,0,1
2,UpdateCo2,1768056958.950622,80,0,1
1,UpdateCFP,1768056958.950705,921,0,1
2,UpdateCo2,1768056958.951631,102,0,1
1,UpdateCFP,1768056958.951736,1234,0,1
2,UpdateCo2,1768056958.952977,108,0,1
1,UpdateCFP,1768056958.953088,1137,0,1
1,UpdateCFP,1768056958.954233,1688,0,1
1,UpdateCFP,1768056958.955929,1408,0,1
2,UpdateCo2,1768056958.957345,95,0,1
2,UpdateCo2,1768056958.957444,79,0,1
2,UpdateCo2,1768056958.957526,93,0,1
1,UpdateCFP,1768056958.957621,961,0,1
1,UpdateCFP,1768056958.958590,893,0,1
1,UpdateCFP,1768056958.959487,915,0,1
2,UpdateCo2,1768056958.960406,90,0,1
2,UpdateCo2,1768056958.960499,81,0,1
1,UpdateCFP,1768056958.960583,912,0,1
2,UpdateCo2,1768056958.961498,84,0,1
2,UpdateCo2,1768056958.961589,91,0,1
1,UpdateCFP,1768056958.961682,944,0,1
1,UpdateCFP,1768056958.962630,1109,0,1
1,UpdateCFP,1768056958.963748,1029,0,1
1,UpdateCFP,1768056958.964785,1156,0,1
2,UpdateCo2,1768056958.965952,99,0,1
1,UpdateCFP,1768056958.966054,898,0,1
2,UpdateCo2,1768056958.966960,82,0,1
2,UpdateCo2,1768056958.967045,81,0,1
2,UpdateCo2,1768056958.967128,84,0,1
2,UpdateCo2,1768056958.967216,95,0,1
1,UpdateCFP,1768056958.967314,816,0,1
1,UpdateCFP,1768056958.968134,702,0,1
2,UpdateCo2,1768056958.968839,78,0,1
2,UpdateCo2,1768056958.968920,87,0,1
2,UpdateCo2,1768056958.969010,80,0,1
1,UpdateCFP,1768056958.969093,805,0,1
2,UpdateCo2,1768056958.969901,81,0,1
1,UpdateCFP,1768056958.969985,658,0,1
2,UpdateCo2,1768056958.970646,89,0,1
1,UpdateCFP,1768056958.970738,912,0,1
1,UpdateCFP,1768056958.971653,887,0,1
2,UpdateCo2,1768056958.972543,89,0,1
2,UpdateCo2,1768056958.972634,82,0,1
2,UpdateCo2,1768056958.972719,87,0,1
1,UpdateCFP,1768056958.972808,807,0,1
2,UpdateCo2,1768056958.973618,84,0,1
2,UpdateCo2,1768056958.973704,81,0,1
1,UpdateCFP,1768056958.973788,703,0,1
1,UpdateCFP,1768056958.974494,805,0,1
1,UpdateCFP,1768056958.975303,695,0,1
2,UpdateCo2,1768056958.976001,82,0,1
1,UpdateCFP,1768056958.976085,735,0,1
2,UpdateCo2,1768056958.976823,100,0,1
2,UpdateCo2,1768056958.976926,96,0,1
2,UpdateCo2,1768056958.977025,81,0,1
2,UpdateCo2,1768056958.977108,87,0,1
1,UpdateCFP,1768056958.977198,765,0,1
2,UpdateCo2,1768056958.977966,81,0,1
1,UpdateCFP,1768056958.978049,984,0,1
1,UpdateCFP,1768056958.979036,1149,0,1
1,UpdateCFP,1768056958.980193,1167,0,1
2,UpdateCo2,1768056958.981369,87,0,1
1,UpdateCFP,1768056958.981458,1136,0,1
2,UpdateCo2,1768056958.982602,102,0,1
2,UpdateCo2,1768056958.982707,89,0,1
1,UpdateCFP,1768056958.982798,1032,0,1
2,UpdateCo2,1768056958.983839,85,0,1
1,UpdateCFP,1768056958.983927,1437,0,1
2,UpdateCo2,1768056958.985373,347,0,1
2,UpdateCo2,1768056958.985728,149,0,1
1,UpdateCFP,1768056958.985881,860,0,1
2,UpdateCo2,1768056958.986744,85,0,1
2,UpdateCo2,1768056958.986831,83,0,1
2,UpdateCo2,1768056958.986918,82,0,1
1,UpdateCFP,1768056958.987002,1013,0,1
1,UpdateCFP,1768056958.988019,1548,0,1
2,UpdateCo2,1768056958.989575,337,0,1
2,UpdateCo2,1768056958.989920,100,0,1
2,UpdateCo2,1768056958.990023,100,0,1
2,UpdateCo2,1768056958.990126,100,0,1
1,UpdateCFP,1768056958.990229,1315,0,1
2,UpdateCo2,1768056958.991552,105,0,1
1,UpdateCFP,1768056958.991660,1159,0,1
2,UpdateCo2,1768056958.992828,92,0,1
2,UpdateCo2,1768056958.992923,95,0,1
2,UpdateCo2,1768056958.993022,107,0,1
2,UpdateCo2,1768056958.993132,82,0,1
1,UpdateCFP,1768056958.993217,1053,0,1
2,UpdateCo2,1768056958.994274,85,0,1
1,UpdateCFP,1768056958.994361,1165,0,1
1,UpdateCFP,1768056958.995530,1033,0,1
1,UpdateCFP,1768056958.996565,826,0,1
2,UpdateCo2,1768056958.997394,87,0,1
2,UpdateCo2,1768056958.997484,84,0,1
2,UpdateCo2,1768056958.997570,82,0,1
1,UpdateCFP,1768056958.997654,834,0,1
2,UpdateCo2,1768056958.998492,81,0,1
2,UpdateCo2,1768056958.998575,82,0,1
2,UpdateCo2,1768056958.998660,80,0,1
2,UpdateCo2,1768056958.998743,80,0,1
1,UpdateCFP,1768056958.998826,1080,0,1
2,UpdateCo2,1768056958.999909,83,0,1
1,UpdateCFP,1768056958.999995,956,0,1
2,UpdateCo2,1768056959.000953,84,0,1
1,UpdateCFP,1768056959.001040,1168,0,1
2,UpdateCo2,1768056959.002224,104,0,1
1,UpdateCFP,1768056959.002331,1451,0,1
2,UpdateCo2,1768056959.003791,297,0,1
2,UpdateCo2,1768056959.004096,126,0,1
2,UpdateCo2,1768056959.004225,106,0,1
1,UpdateCFP,1768056959.004334,1215,0,1
2,UpdateCo2,1768056959.005558,89,0,1
2,UpdateCo2,1768056959.005649,95,0,1
2,UpdateCo2,1768056959.005747,105,0,1
1,UpdateCFP,1768056959.005855,1076,0,1
1,UpdateCFP,1768056959.006939,1253,0,1
1,UpdateCFP,1768056959.008200,1446,0,1
2,UpdateCo2,1768056959.009655,94,0,1
2,UpdateCo2,1768056959.009752,80,0,1
1,UpdateCFP,1768056959.009834,897,0,1
2,UpdateCo2,1768056959.010739,86,0,1
1,UpdateCFP,1768056959.010828,1180,0,1
2,UpdateCo2,1768056959.012029,81,0,1
2,UpdateCo2,1768056959.012112,80,0,1
1,UpdateCFP,1768056959.012195,989,0,1
2,UpdateCo2,1768056959.013192,112,0,1
1,UpdateCFP,1768056959.013308,1087,0,1
2,UpdateCo2,1768056959.014403,105,0,1
2,UpdateCo2,1768056959.014511,78,0,1
1,UpdateCFP,1768056959.014592,782,0,1
2,UpdateCo2,1768056959.015379,105,0,1
2,UpdateCo2,1768056959.015487,99,0,1
2,UpdateCo2,1768056959.015590,110,0,1
1,UpdateCFP,1768056959.015703,846,0,1
2,UpdateCo2,1768056959.016557,106,0,1
2,UpdateCo2,1768056959.016666,95,0,1
2,UpdateCo2,1768056959.016764,94,0,1
2,UpdateCo2,1768056959.016862,104,0,1
1,UpdateCFP,1768056959.016969,1074,0,1
2,UpdateCo2,1768056959.018051,89,0,1
2,UpdateCo2,1768056959.018143,101,0,1
1,UpdateCFP,1768056959.018248,1029,0,1
2,UpdateCo2,1768056959.019285,110,0,1
1,UpdateCFP,1768056959.019399,734,0,1
1,UpdateCFP,1768056959.020136,696,0,1
1,UpdateCFP,1768056959.020835,560,0,1
1,UpdateCFP,1768056959.021398,814,0,1
2,UpdateCo2,1768056959.022217,102,0,1
2,UpdateCo2,1768056959.022324,98,0,1
1,UpdateCFP,1768056959.022425,697,0,1
2,UpdateCo2,1768056959.023125,80,0,1
2,UpdateCo2,1768056959.023208,112,0,1
1,UpdateCFP,1768056959.023323,693,0,1
1,UpdateCFP,1768056959.024019,641,0,1
1,UpdateCFP,1768056959.024663,1121,0,1
2,UpdateCo2,1768056959.025787,140,0,1
1,UpdateCFP,1768056959.025930,940,0,1
1,UpdateCFP,1768056959.026873,800,0,1
2,UpdateCo2,1768056959.027676,81,0,1
1,UpdateCFP,1768056959.027760,1086,0,1
1,UpdateCFP,1768056959.028849,840,0,1
1,UpdateCFP,1768056959.029692,1083,0,1
1,UpdateCFP,1768056959.030778,962,0,1
1,UpdateCFP,1768056959.031743,1113,0,1
2,UpdateCo2,1768056959.032861,145,0,1
2,UpdateCo2,1768056959.033009,139,0,1
1,UpdateCFP,1768056959.033150,994,0,1
2,UpdateCo2,1768056959.034148,90,0,1
2,UpdateCo2,1768056959.034240,85,0,1
2,UpdateCo2,1768056959.034328,83,0,1
2,UpdateCo2,1768056959.034413,86,0,1
2,UpdateCo2,1768056959.034502,80,0,1
2,UpdateCo2,1768056959.034584,85,0,1
1,UpdateCFP,1768056959.034671,1046,0,1
2,UpdateCo2,1768056959.035721,85,0,1
2,UpdateCo2,1768056959.035809,81,0,1
1,UpdateCFP,1768056959.035893,1000,0,1
2,UpdateCo2,1768056959.036896,89,0,1
2,UpdateCo2,1768056959.036987,83,0,1
1,UpdateCFP,1768056959.037073,877,0,1
2,UpdateCo2,1768056959.037953,83,0,1
1,UpdateCFP,1768056959.038039,1194,0,1
2,UpdateCo2,1768056959.039241,93,0,1
1,UpdateCFP,1768056959.039337,1031,0,1
2,UpdateCo2,1768056959.040376,95,0,1
1,UpdateCFP,1768056959.040474,1506,0,1
1,UpdateCFP,1768056959.041988,1184,0,1
2,UpdateCo2,1768056959.043182,93,0,1
2,UpdateCo2,1768056959.043277,106,0,1
1,UpdateCFP,1768056959.043386,1096,0,1
1,UpdateCFP,1768056959.044499,1056,0,1
1,UpdateCFP,1768056959.045564,1249,0,1
2,UpdateCo2,1768056959.046822,93,0,1
1,UpdateCFP,1768056959.046918,1216,0,1
2,UpdateCo2,1768056959.048142,94,0,1
1,UpdateCFP,1768056959.048239,1192,0,1
2,UpdateCo2,1768056959.049439,93,0,1
2,UpdateCo2,1768056959.049535,123,0,1
1,UpdateCFP,1768056959.049662,1132,0,1
1,UpdateCFP,1768056959.050802,1753,0,1
2,UpdateCo2,1768056959.052563,222,0,1
1,UpdateCFP,1768056959.052788,1004,0,1
1,UpdateCFP,1768056959.053795,848,0,1
1,UpdateCFP,1768056959.054647,831,0,1
1,UpdateCFP,1768056959.055481,875,0,1
2,UpdateCo2,1768056959.056359,90,0,1
2,UpdateCo2,1768056959.056452,84,0,1
2,UpdateCo2,1768056959.056538,82,0,1
2,UpdateCo2,1768056959.056623,87,0,1
2,UpdateCo2,1768056959.056712,80,0,1
2,UpdateCo2,1768056959.056794,85,0,1
2,UpdateCo2,1768056959.056881,79,0,1
2,UpdateCo2,1768056959.056963,79,0,1
1,UpdateCFP,1768056959.057044,939,0,1
2,UpdateCo2,1768056959.057986,90,0,1
2,UpdateCo2,1768056959.058079,84,0,1
1,UpdateCFP,1768056959.058165,893,0,1
1,UpdateCFP,1768056959.059066,842,0,1
1,UpdateCFP,1768056959.059911,727,0,1
1,UpdateCFP,1768056959.060641,1121,0,1
1,UpdateCFP,1768056959.061766,967,0,1
1,UpdateCFP,1768056959.062736,1135,0,1
2,UpdateCo2,1768056959.063874,222,0,1
2,UpdateCo2,1768056959.064099,139,0,1
1,UpdateCFP,1768056959.064241,889,0,1
1,UpdateCFP,1768056959.065133,704,0,1
1,UpdateCFP,1768056959.065840,633,0,1
1,UpdateCFP,1768056959.066476,819,0,1
1,UpdateCFP,1768056959.067298,748,0,1
2,UpdateCo2,1768056959.068049,82,0,1
1,UpdateCFP,1768056959.068133,792,0,1
2,UpdateCo2,1768056959.068929,82,0,1
1,UpdateCFP,1768056959.069013,1022,0,1
1,UpdateCFP,1768056959.070038,1078,0,1
2,UpdateCo2,1768056959.071125,106,0,1
1,UpdateCFP,1768056959.071235,948,0,1
2,UpdateCo2,1768056959.072191,120,0,1
2,UpdateCo2,1768056959.072314,100,0,1
2,UpdateCo2,1768056959.072418,89,0,1
1,UpdateCFP,1768056959.072509,817,0,1
1,UpdateCFP,1768056959.073330,770,0,1
2,UpdateCo2,1768056959.074103,89,0,1
2,UpdateCo2,1768056959.074195,86,0,1
2,UpdateCo2,1768056959.074284,97,0,1
1,UpdateCFP,1768056959.074384,693,0,1
2,UpdateCo2,1768056959.075081,86,0,1
1,UpdateCFP,1768056959.075170,974,0,1
2,UpdateCo2,1768056959.076147,84,0,1
2,UpdateCo2,1768056959.076234,119,0,1
2,UpdateCo2,1768056959.076355,81,0,1
1,UpdateCFP,1768056959.076439,774,0,1
2,UpdateCo2,1768056959.077215,94,0,1
2,UpdateCo2,1768056959.077313,88,0,1
1,UpdateCFP,1768056959.077403,668,0,1
2,UpdateCo2,1768056959.078074,81,0,1
2,UpdateCo2,1768056959.078158,81,0,1
1,UpdateCFP,1768056959.078241,776,0,1
1,UpdateCFP,1768056959.079021,862,0,1
1,UpdateCFP,1768056959.079886,788,0,1
2,UpdateCo2,1768056959.080676,82,0,1
1,UpdateCFP,1768056959.080766,1028,0,1
2,UpdateCo2,1768056959.081797,147,0,1
1,UpdateCFP,1768056959.081947,1127,0,1
2,UpdateCo2,1768056959.083077,84,0,1
2,UpdateCo2,1768056959.083163,83,0,1
1,UpdateCFP,1768056959.083249,919,0,1
2,UpdateCo2,1768056959.084171,96,0,1
2,UpdateCo2,1768056959.084270,84,0,1
1,UpdateCFP,1768056959.084357,1071,0,1
1,UpdateCFP,1768056959.085431,1287,0,1
2,UpdateCo2,1768056959.086721,84,0,1
1,UpdateCFP,1768056959.086808,1117,0,1
1,UpdateCFP,1768056959.087927,1038,0,1
1,UpdateCFP,1768056959.088968,1053,0,1
1,UpdateCFP,1768056959.090030,1084,0,1
2,UpdateCo2,1768056959.091131,88,0,1
2,UpdateCo2,1768056959.091222,100,0,1
2,UpdateCo2,1768056959.091325,94,0,1
2,UpdateCo2,1768056959.091422,90,0,1
1,UpdateCFP,1768056959.091515,1360,0,1
2,UpdateCo2,1768056959.092883,145,0,1
1,UpdateCFP,1768056959.093030,1573,0,1
2,UpdateCo2,1768056959.094612,91,0,1
2,UpdateCo2,1768056959.094705,74,0,1
1,UpdateCFP,1768056959.094783,1399,0,1
1,UpdateCFP,1768056959.096189,1218,0,1
1,UpdateCFP,1768056959.097415,1558,0,1
1,UpdateCFP,1768056959.098981,913,0,1
2,UpdateCo2,1768056959.099902,105,0,1
2,UpdateCo2,1768056959.100010,84,0,1
2,UpdateCo2,1768056959.100097,110,0,1
1,UpdateCFP,1768056959.100210,1071,0,1
2,UpdateCo2,1768056959.101291,111,0,1
2,UpdateCo2,1768056959.101406,96,0,1
2,UpdateCo2,1768056959.101507,101,0,1
2,UpdateCo2,1768056959.101612,101,0,1
2,UpdateCo2,1768056959.101718,81,0,1
1,UpdateCFP,1768056959.101801,959,0,1
2,UpdateCo2,1768056959.102764,89,0,1
1,UpdateCFP,1768056959.102855,962,0,1
1,UpdateCFP,1768056959.103821,770,0,1
2,UpdateCo2,1768056959.104594,87,0,1
1,UpdateCFP,1768056959.104684,827,0,1
2,UpdateCo2,1768056959.105515,83,0,1
2,UpdateCo2,1768056959.105600,81,0,1
2,UpdateCo2,1768056959.105684,87,0,1
2,UpdateCo2,1768056959.105773,81,0,1
2,UpdateCo2,1768056959.105857,80,0,1
1,UpdateCFP,1768056959.105940,915,0,1
2,UpdateCo2,1768056959.106858,85,0,1
2,UpdateCo2,1768056959.106946,82,0,1
1,UpdateCFP,1768056959.107031,762,0,1
1,UpdateCFP,1768056959.107796,1129,0,1
2,UpdateCo2,1768056959.108927,113,0,1
1,UpdateCFP,1768056959.109043,934,0,1
1,UpdateCFP,1768056959.109980,1026,0,1
1,UpdateCFP,1768056959.111014,1025,0,1
2,UpdateCo2,1768056959.112049,101,0,1
1,UpdateCFP,1768056959.112154,894,0,1
2,UpdateCo2,1768056959.113057,99,0,1
1,UpdateCFP,1768056959.113159,1002,0,1
1,UpdateCFP,1768056959.114168,1013,0,1
1,UpdateCFP,1768056959.115190,988,0,1
2,UpdateCo2,1768056959.116186,101,0,1
2,UpdateCo2,1768056959.116289,83,0,1
1,UpdateCFP,1768056959.116375,1089,0,1
1,UpdateCFP,1768056959.117466,678,0,1
2,UpdateCo2,1768056959.118147,83,0,1
1,UpdateCFP,1768056959.118233,755,0,1
1,UpdateCFP,1768056959.118991,948,0,1
1,UpdateCFP,1768056959.119942,807,0,1
2,UpdateCo2,1768056959.120758,104,0,1
1,UpdateCFP,1768056959.120865,1121,0,1
2,UpdateCo2,1768056959.121995,104,0,1
1,UpdateCFP,1768056959.122102,868,0,1
2,UpdateCo2,1768056959.122978,80,0,1
1,UpdateCFP,1768056959.123060,622,0,1
2,UpdateCo2,1768056959.123686,85,0,1
1,UpdateCFP,1768056959.123773,1124,0,1
1,UpdateCFP,1768056959.124900,1049,0,1
2,UpdateCo2,1768056959.125952,87,0,1
1,UpdateCFP,1768056959.126041,1179,0,1
1,UpdateCFP,1768056959.127223,1110,0,1
1,UpdateCFP,1768056959.128342,1075,0,1
2,UpdateCo2,1768056959.129426,104,0,1
1,UpdateCFP,1768056959.129533,1400,0,1
1,UpdateCFP,1768056959.130941,980,0,1
2,UpdateCo2,1768056959.131929,105,0,1
1,UpdateCFP,1768056959.132037,1163,0,1
1,UpdateCFP,1768056959.133211,1544,0,1
2,UpdateCo2,1768056959.134764,305,0,1
1,UpdateCFP,1768056959.135076,1269,0,1
2,UpdateCo2,1768056959.136353,101,0,1
1,UpdateCFP,1768056959.136458,1117,0,1
1,UpdateCFP,1768056959.137583,1064,0,1
2,UpdateCo2,1768056959.138651,84,0,1
2,UpdateCo2,1768056959.138737,90,0,1
1,UpdateCFP,1768056959.138830,19893,0,1
2,UpdateCo2,1768056959.158730,82,0,1
2,UpdateCo2,1768056959.158814,78,0,1
2,UpdateCo2,1768056959.158895,74,0,1
2,UpdateCo2,1768056959.158971,67,0,1
1,UpdateCFP,1768056959.159041,902,0,1
2,UpdateCo2,1768056959.159945,66,0,1
2,UpdateCo2,1768056959.160013,66,0,1
1,UpdateCFP,1768056959.160081,765,0,1
2,UpdateCo2,1768056959.160848,66,0,1
2,UpdateCo2,1768056959.160917,65,0,1
1,UpdateCFP,1768056959.160983,908,0,1
2,UpdateCo2,1768056959.161894,66,0,1
1,UpdateCFP,1768056959.161961,832,0,1
2,UpdateCo2,1768056959.162795,65,0,1
1,UpdateCFP,1768056959.162862,867,0,1
1,UpdateCFP,1768056959.163731,785,0,1
1,UpdateCFP,1768056959.164518,796,0,1
1,UpdateCFP,1768056959.165316,822,0,1
1,UpdateCFP,1768056959.166141,985,0,1
2,UpdateCo2,1768056959.167134,88,0,1
2,UpdateCo2,1768056959.167225,111,0,1
1,UpdateCFP,1768056959.167339,1684,0,1
2,UpdateCo2,1768056959.169031,143,0,1
2,UpdateCo2,1768056959.169176,154,0,1
2,UpdateCo2,1768056959.169334,139,0,1
1,UpdateCFP,1768056959.169475,977,0,1
2,UpdateCo2,1768056959.170455,80,0,1
2,UpdateCo2,1768056959.170538,82,0,1
2,UpdateCo2,1768056959.170622,82,0,1
1,UpdateCFP,1768056959.170706,911,0,1
1,UpdateCFP,1768056959.171620,745,0,1
1,UpdateCFP,1768056959.172368,732,0,1
2,UpdateCo2,1768056959.173103,82,0,1
1,UpdateCFP,1768056959.173188,809,0,1
2,UpdateCo2,1768056959.174000,81,0,1
1,UpdateCFP,1768056959.174084,884,0,1
1,UpdateCFP,1768056959.174970,1126,0,1
2,UpdateCo2,1768056959.176104,89,0,1
2,UpdateCo2,1768056959.176197,81,0,1
2,UpdateCo2,1768056959.176280,97,0,1
1,UpdateCFP,1768056959.176380,1016,0,1
2,UpdateCo2,1768056959.177404,85,0,1
2,UpdateCo2,1768056959.177492,93,0,1
1,UpdateCFP,1768056959.177589,1146,0,1
1,UpdateCFP,1768056959.178743,1020,0,1
2,UpdateCo2,1768056959.179771,89,0,1
2,UpdateCo2,1768056959.179864,110,0,1
1,UpdateCFP,1768056959.179977,1124,0,1
2,UpdateCo2,1768056959.181109,86,0,1
2,UpdateCo2,1768056959.181198,85,0,1
2,UpdateCo2,1768056959.181287,80,0,1
1,UpdateCFP,1768056959.181369,1025,0,1
2,UpdateCo2,1768056959.182397,93,0,1
2,UpdateCo2,1768056959.182493,82,0,1
2,UpdateCo2,1768056959.182578,81,0,1
1,UpdateCFP,1768056959.182662,993,0,1
2,UpdateCo2,1768056959.183658,81,0,1
1,UpdateCFP,1768056959.183742,784,0,1
2,UpdateCo2,1768056959.184528,82,0,1
1,UpdateCFP,1768056959.184612,758,0,1
2,UpdateCo2,1768056959.185373,81,0,1
1,UpdateCFP,1768056959.185457,705,0,1
1,UpdateCFP,1768056959.186165,797,0,1
2,UpdateCo2,1768056959.186965,81,0,1
2,UpdateCo2,1768056959.187049,81,0,1
2,UpdateCo2,1768056959.187132,81,0,1
1,UpdateCFP,1768056959.187216,875,0,1
2,UpdateCo2,1768056959.188094,84,0,1
1,UpdateCFP,1768056959.188180,1180,0,1
2,UpdateCo2,1768056959.189369,80,0,1
2,UpdateCo2,1768056959.189451,85,0,1
1,UpdateCFP,1768056959.189539,1015,0,1
2,UpdateCo2,1768056959.190562,86,0,1
1,UpdateCFP,1768056959.190651,1248,0,1
1,UpdateCFP,1768056959.191907,1318,0,1
2,UpdateCo2,1768056959.193233,94,0,1
1,UpdateCFP,1768056959.193330,1179,0,1
2,UpdateCo2,1768056959.194518,85,0,1
1,UpdateCFP,1768056959.194606,1531,0,1
1,UpdateCFP,1768056959.196145,999,0,1
1,UpdateCFP,1768056959.197152,1372,0,1
1,UpdateCFP,1768056959.198533,1125,0,1
2,UpdateCo2,1768056959.199666,80,0,1
1,UpdateCFP,1768056959.199749,1664,0,1
1,UpdateCFP,1768056959.201422,1664,0,1
1,UpdateCFP,1768056959.203094,1241,0,1
1,UpdateCFP,1768056959.204343,1214,0,1
2,UpdateCo2,1768056959.205566,88,0,1
1,UpdateCFP,1768056959.205656,1202,0,1
2,UpdateCo2,1768056959.206867,88,0,1
1,UpdateCFP,1768056959.206958,1528,0,1
1,UpdateCFP,1768056959.208494,1380,0,1
1,UpdateCFP,1768056959.209882,1307,0,1
1,UpdateCFP,1768056959.211197,1227,0,1
1,UpdateCFP,1768056959.212433,1611,0,1
2,UpdateCo2,1768056959.214052,83,0,1
1,UpdateCFP,1768056959.214137,1147,0,1
2,UpdateCo2,1768056959.215292,92,0,1
2,UpdateCo2,1768056959.215388,93,0,1
1,UpdateCFP,1768056959.215485,1086,0,1
1,UpdateCFP,1768056959.216578,1098,0,1
2,UpdateCo2,1768056959.217685,86,0,1
2,UpdateCo2,1768056959.217774,86,0,1
1,UpdateCFP,1768056959.217863,935,0,1
2,UpdateCo2,1768056959.218800,83,0,1
1,UpdateCFP,1768056959.218886,825,0,1
1,UpdateCFP,1768056959.219714,818,0,1
1,UpdateCFP,1768056959.220535,728,0,1
1,UpdateCFP,1768056959.221267,1177,0,1
2,UpdateCo2,1768056959.222447,200,0,1
1,UpdateCFP,1768056959.222650,900,0,1
1,UpdateCFP,1768056959.223553,773,0,1
2,UpdateCo2,1768056959.224329,83,0,1
1,UpdateCFP,1768056959.224414,792,0,1
1,UpdateCFP,1768056959.225210,753,0,1
1,UpdateCFP,1768056959.225965,682,0,1
2,UpdateCo2,1768056959.226650,81,0,1
2,UpdateCo2,1768056959.226734,82,0,1
2,UpdateCo2,1768056959.226818,82,0,1
1,UpdateCFP,1768056959.226903,907,0,1
2,UpdateCo2,1768056959.227813,83,0,1
1,UpdateCFP,1768056959.227899,845,0,1
1,UpdateCFP,1768056959.228747,795,0,1
2,UpdateCo2,1768056959.229545,82,0,1
1,UpdateCFP,1768056959.229629,750,0,1
1,UpdateCFP,1768056959.230382,723,0,1
1,UpdateCFP,1768056959.231107,907,0,1
1,UpdateCFP,1768056959.232017,798,0,1
2,UpdateCo2,1768056959.232823,88,0,1
2,UpdateCo2,1768056959.232915,95,0,1
1,UpdateCFP,1768056959.233013,1105,0,1
1,UpdateCFP,1768056959.234126,1010,0,1
2,UpdateCo2,1768056959.235144,84,0,1
2,UpdateCo2,1768056959.235231,94,0,1
1,UpdateCFP,1768056959.235327,771,0,1
2,UpdateCo2,1768056959.236101,84,0,1
2,UpdateCo2,1768056959.236198,81,0,1
2,UpdateCo2,1768056959.236281,83,0,1
2,UpdateCo2,1768056959.236366,82,0,1
1,UpdateCFP,1768056959.236451,766,0,1
2,UpdateCo2,1768056959.237220,90,0,1
1,UpdateCFP,1768056959.237312,789,0,1
2,UpdateCo2,1768056959.238105,82,0,1
1,UpdateCFP,1768056959.238189,964,0,1
2,UpdateCo2,1768056959.239157,84,0,1
1,UpdateCFP,1768056959.239243,700,0,1
1,UpdateCFP,1768056959.239946,816,0,1
2,UpdateCo2,1768056959.240765,81,0,1
2,UpdateCo2,1768056959.240849,77,0,1
2,UpdateCo2,1768056959.240929,80,0,1
1,UpdateCFP,1768056959.241012,986,0,1
2,UpdateCo2,1768056959.242001,83,0,1
2,UpdateCo2,1768056959.242087,82,0,1
2,UpdateCo2,1768056959.242172,81,0,1
1,UpdateCFP,1768056959.242263,872,0,1
2,UpdateCo2,1768056959.243138,83,0,1
1,UpdateCFP,1768056959.243224,921,0,1
2,UpdateCo2,1768056959.244147,81,0,1
2,UpdateCo2,1768056959.244230,89,0,1
2,UpdateCo2,1768056959.244322,82,0,1
2,UpdateCo2,1768056959.244406,80,0,1
2,UpdateCo2,1768056959.244489,80,0,1
1,UpdateCFP,1768056959.244571,931,0,1
2,UpdateCo2,1768056959.245506,83,0,1
2,UpdateCo2,1768056959.245592,83,0,1
1,UpdateCFP,1768056959.245678,1098,0,1
1,UpdateCFP,1768056959.246778,1261,0,1
1,UpdateCFP,1768056959.248042,1463,0,1
2,UpdateCo2,1768056959.249514,361,0,1
1,UpdateCFP,1768056959.249883,1054,0,1
1,UpdateCFP,1768056959.250945,1331,0,1
1,UpdateCFP,1768056959.252284,1129,0,1
1,UpdateCFP,1768056959.253422,1140,0,1
1,UpdateCFP,1768056959.254570,1372,0,1
1,UpdateCFP,1768056959.255950,1268,0,1
1,UpdateCFP,1768056959.257226,1114,0,1
1,UpdateCFP,1768056959.258347,1174,0,1
1,UpdateCFP,1768056959.259530,1290,0,1
1,UpdateCFP,1768056959.260828,1111,0,1
2,UpdateCo2,1768056959.261947,85,0,1
2,UpdateCo2,1768056959.262035,96,0,1
1,UpdateCFP,1768056959.262134,1427,0,1
1,UpdateCFP,1768056959.263570,1456,0,1
1,UpdateCFP,1768056959.265034,1242,0,1
1,UpdateCFP,1768056959.266284,1073,0,1
2,UpdateCo2,1768056959.267365,97,0,1
2,UpdateCo2,1768056959.267466,82,0,1
1,UpdateCFP,1768056959.267551,790,0,1
2,UpdateCo2,1768056959.268345,85,0,1
2,UpdateCo2,1768056959.268432,82,0,1
2,UpdateCo2,1768056959.268517,83,0,1
1,UpdateCFP,1768056959.268602,716,0,1
2,UpdateCo2,1768056959.269322,82,0,1
2,UpdateCo2,1768056959.269407,80,0,1
2,UpdateCo2,1768056959.269489,80,0,1
1,UpdateCFP,1768056959.269573,797,0,1
2,UpdateCo2,1768056959.270373,80,0,1
2,UpdateCo2,1768056959.270455,80,0,1
1,UpdateCFP,1768056959.270539,820,0,1
1,UpdateCFP,1768056959.271362,739,0,1
2,UpdateCo2,1768056959.272104,82,0,1
1,UpdateCFP,1768056959.272188,796,0,1
2,UpdateCo2,1768056959.272987,81,0,1
2,UpdateCo2,1768056959.273071,80,0,1
